System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.sqlite.jdbc3","JDBC3Statement","finalize",1,2,10,9,79.25,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,1,0,0,0,31.70,4
"No System Name","org.sqlite.core","DB","finalize",1,1,10,10,83.05,0.01,1,0,0,1,1,2,2.50,0,0,0,0,5,1,0,0,0,33.22,5
"No System Name","org.sqlite.core","NativeDB","finalize",1,1,11,11,114.16,0.01,0,0,0,1,1,4,3.00,0,0,0,0,6,0,0,0,0,38.05,5
"No System Name","org.sqlite.core","DB","finalize",2,9,59,27,4383.41,0.09,3,2,1,14,1,3,15.63,0,0,1,1,34,1,12,0,3,280.54,25
"No System Name","org.sqlite","PrepStmtTest","finalizePrep",1,3,20,16,280.00,0.03,2,2,0,4,0,2,3.50,0,0,0,0,11,1,1,0,0,80.00,9
"No System Name","org.sqlite.util","ResourceFinder","find",1,2,26,18,813.14,0.04,4,2,1,4,2,2,7.50,0,0,0,0,14,0,3,0,0,108.42,12
"No System Name","org.sqlite.util","ResourceFinder","find",1,2,22,16,444.89,0.03,4,1,1,4,3,2,5.06,0,0,0,0,9,0,3,0,0,88.00,13
"No System Name","org.sqlite.util","ResourceFinder","find",2,5,47,23,2436.13,0.07,3,2,1,8,3,2,11.46,0,0,0,2,22,0,8,0,0,212.61,25
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","findColumn",5,14,126,41,18074.51,0.23,2,6,1,22,1,1,26.77,1,0,3,2,75,1,22,0,6,675.05,51
"No System Name","org.sqlite.jdbc4","JDBC4ResultSet","first",1,2,13,11,196.76,0.01,1,1,0,2,0,1,4.38,0,0,0,0,8,1,0,0,0,44.97,5
"No System Name","org.sqlite.util","OSInfoTest","folderPath",1,5,47,24,1239.09,0.07,2,4,1,6,0,2,5.75,0,0,0,1,24,0,4,0,0,215.49,23
"No System Name","org.sqlite","SavepointTest","forName",1,2,30,24,756.52,0.05,3,2,0,3,0,3,5.50,0,0,0,0,17,1,1,0,0,137.55,13
"No System Name","org.sqlite","TransactionTest","forName",1,2,30,24,756.52,0.05,3,2,0,3,0,3,5.50,0,0,0,0,17,1,1,0,0,137.55,13
"No System Name","org.sqlite","ConnectionTest","foreignKeys",2,16,100,40,5637.30,0.18,5,8,1,23,0,2,10.59,0,1,2,3,56,1,10,0,4,532.19,44
"No System Name","org.sqlite.core","DB","free_functions",1,1,7,7,39.30,0.01,1,0,0,1,0,1,2.00,0,0,0,0,4,1,0,0,0,19.65,3
"No System Name","org.sqlite.core","NativeDB","free_functions",1,1,8,8,60.00,0.01,0,0,0,1,0,3,2.50,0,0,0,0,5,0,0,0,0,24.00,3
"No System Name","org.sqlite","SQLiteJDBCLoaderTest","function",2,5,94,46,5652.74,0.17,3,6,2,16,0,2,10.89,1,0,0,1,49,1,4,0,0,519.21,45
"No System Name","org.sqlite.jdbc4","JDBC4DatabaseMetaData","generatedKeyAlwaysReturned",1,2,10,10,99.66,0.01,1,0,0,3,0,1,3.00,0,0,0,0,6,1,0,0,0,33.22,4
