Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.roaringbitmap,BitmapContainer,and,3,1,3,4,14.0,8.0,42.0,2.0,84.0,0.014,0,5,9,2,2,1,0,0,1,5
org.roaringbitmap,BitmapContainer,and,4,1,6,5,34.0,12.0,121.88872502451932,12.0,1462.6647002942318,0.04062957500817311,0,12,22,4,3,1,0,0,1,13
org.roaringbitmap,BitmapContainer,andNot,3,1,4,5,35.0,17.0,143.0611994437619,12.0,1716.7343933251427,0.04768706648125397,0,12,23,3,1,2,0,0,1,8
org.roaringbitmap,BitmapContainer,andNot,4,1,6,5,40.0,13.0,148.0175887256437,21.0,3108.3693632385175,0.04933919624188123,0,14,26,4,3,1,0,0,1,13
org.roaringbitmap,BitmapContainer,clear,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,4
org.roaringbitmap,BitmapContainer,clone,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,1
org.roaringbitmap,BitmapContainer,contains,2,1,2,3,12.0,8.0,36.0,4.0,144.0,0.012,0,4,8,2,1,0,0,0,1,2
org.roaringbitmap,BitmapContainer,deserialize,2,1,2,3,11.0,7.0,30.880904142633646,2.0,61.76180828526729,0.010293634714211216,0,4,7,3,3,0,1,1,1,5
org.roaringbitmap,BitmapContainer,equals,3,1,2,3,4.0,4.0,8.0,1.0,8.0,0.0026666666666666666,1,2,2,3,1,0,0,0,1,6
org.roaringbitmap,BitmapContainer,fillArray,3,1,5,6,39.0,16.0,156.0,21.0,3276.0,0.052,0,14,25,2,1,0,0,0,1,9
org.roaringbitmap,BitmapContainer,fillArray,3,1,5,6,39.0,15.0,152.36873322873222,21.0,3199.743397803377,0.05078957774291074,0,14,25,2,1,0,0,0,1,10
org.roaringbitmap,BitmapContainer,fillLeastSignificant16bits,3,3,7,8,42.0,19.0,178.41295556463058,14.0,2497.7813779048283,0.059470985188210194,0,15,27,2,1,0,0,0,1,9
org.roaringbitmap,BitmapContainer,getArraySizeInBytes,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.roaringbitmap,BitmapContainer,getCardinality,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.roaringbitmap,BitmapContainer,getShortIterator,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,BitmapContainer,getReverseShortIterator,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,BitmapContainer,getSizeInBytes,1,0,0,1,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,1,0,0,0,0,1,1
org.roaringbitmap,BitmapContainer,hashCode,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,BitmapContainer,iand,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,BitmapContainer,iand,4,1,5,4,31.0,10.0,102.97977094150824,15.0,1544.6965641226236,0.03432659031383608,0,11,20,4,3,0,0,0,1,12
org.roaringbitmap,BitmapContainer,iandNot,3,1,2,3,5.0,4.0,10.0,1.0,10.0,0.0033333333333333335,0,2,3,2,0,2,0,0,1,5
org.roaringbitmap,BitmapContainer,iandNot,4,1,5,4,37.0,11.0,127.99896988958001,24.0,3071.9752773499204,0.04266632329652667,0,13,24,4,3,0,0,0,1,12
org.roaringbitmap,BitmapContainer,inot,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,1
org.roaringbitmap,BitmapContainer,ior,2,1,3,4,35.0,15.0,136.74117084629816,18.0,2461.341075233367,0.045580390282099384,0,12,23,3,1,0,0,0,1,5
org.roaringbitmap,BitmapContainer,ior,2,1,2,3,14.0,9.0,44.37895002019238,2.0,88.75790004038475,0.014792983340064125,0,5,9,2,1,0,0,0,1,5
org.roaringbitmap,BitmapContainer,iterator,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,BitmapContainer,ixor,3,1,3,4,38.0,17.0,155.3235879675129,18.0,2795.824583415232,0.0517745293225043,0,13,25,3,2,1,0,0,1,7
org.roaringbitmap,BitmapContainer,ixor,4,1,5,4,31.0,10.0,102.97977094150824,15.0,1544.6965641226236,0.03432659031383608,0,11,20,4,3,0,0,0,1,12
org.roaringbitmap,BitmapContainer,loadData,2,1,3,4,20.0,11.0,69.18863237274596,6.0,415.13179423647574,0.023062877457581985,0,7,13,3,1,0,0,0,1,5
org.roaringbitmap,BitmapContainer,nextSetBit,4,1,3,4,28.0,14.0,106.6059378176129,10.0,1066.059378176129,0.035535312605870964,0,10,18,2,1,0,0,0,1,9
org.roaringbitmap,BitmapContainer,prevSetBit,4,1,3,4,37.0,17.0,151.23612512626258,12.0,1814.833501515151,0.05041204170875419,0,13,24,2,1,0,0,0,1,9
org.roaringbitmap,BitmapContainer,nextUnsetBit,4,1,3,4,34.0,14.0,129.45006734995852,18.0,2330.1012122992533,0.04315002244998617,0,12,22,2,1,0,0,0,1,10
org.roaringbitmap,BitmapContainer,not,11,3,13,12,187.0,31.0,926.4347100423457,160.0,148229.55360677533,0.30881157001411524,0,64,123,4,3,1,0,0,1,42
org.roaringbitmap,BitmapContainer,not,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,0,0,1,1
org.roaringbitmap,BitmapContainer,or,2,1,4,5,38.0,17.0,155.3235879675129,12.0,1863.8830556101548,0.0517745293225043,0,13,25,3,1,1,0,0,1,6
