System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.junit.tests.running.methods","ParameterizedTestMethodTest$EverythingWrong","argumentsBC",1,1,10,10,83.05,0.01,0,0,0,2,1,3,2.50,0,0,0,0,5,0,0,0,0,33.22,5
"No System Name","org.junit.tests.running.methods","TestMethodTest$EverythingWrong","argumentsBC",1,1,10,10,83.05,0.01,0,0,0,2,1,3,2.50,0,0,0,0,5,0,0,0,0,33.22,5
"No System Name","org.junit.tests.running.methods","ParameterizedTestMethodTest$EverythingWrong","argumentsT",1,1,9,9,57.06,0.01,0,0,0,2,1,2,2.00,0,0,0,0,4,0,0,0,0,28.53,5
"No System Name","org.junit.tests.running.methods","TestMethodTest$EverythingWrong","argumentsT",1,1,9,9,57.06,0.01,0,0,0,2,1,2,2.00,0,0,0,0,4,0,0,0,0,28.53,5
"No System Name","org.junit.rules","RuleChain","around",1,5,38,20,1395.98,0.05,4,4,0,6,1,1,8.50,0,0,0,1,21,0,5,0,0,164.23,17
"No System Name","org.junit.internal","ComparisonCriteria","arrayEquals",1,2,20,14,296.13,0.03,3,0,1,4,3,1,3.89,0,0,0,0,6,1,3,0,0,76.15,14
"No System Name","org.junit.internal","ComparisonCriteria","arrayEquals",7,21,171,56,31653.71,0.33,6,5,4,30,4,1,31.88,1,2,3,6,86,1,34,0,9,993.06,85
"No System Name","org.junit.tests.assertion","AssertionTest","arraysActualNullMessage",2,4,35,22,910.47,0.05,2,2,2,7,0,2,5.83,0,1,1,0,21,0,1,0,2,156.08,14
"No System Name","org.junit.tests.assertion","AssertionTest","arraysDeclaredAsObjectAreComparedAsObjects",1,4,36,20,1244.72,0.05,1,1,1,5,0,2,8.00,0,0,0,2,20,0,2,0,0,155.59,16
"No System Name","org.junit.tests.assertion","AssertionTest","arraysDifferAtElement0nullMessage",2,4,37,22,962.49,0.05,2,1,2,8,0,2,5.83,0,1,1,0,23,0,1,0,2,165.00,14
"No System Name","org.junit.tests.assertion","AssertionTest","arraysDifferAtElement0withMessage",2,4,38,23,991.70,0.06,2,1,2,8,0,2,5.77,0,1,1,0,23,0,1,0,2,171.90,15
"No System Name","org.junit.tests.assertion","AssertionTest","arraysDifferAtElement1nullMessage",2,4,39,22,1159.45,0.06,2,1,2,9,0,2,6.67,0,1,1,0,23,0,1,0,2,173.92,16
"No System Name","org.junit.tests.assertion","AssertionTest","arraysDifferAtElement1withMessage",2,5,43,24,1267.41,0.07,2,2,3,8,0,2,6.43,0,1,1,0,25,0,1,0,2,197.15,18
"No System Name","org.junit.tests.assertion","AssertionTest","arraysDifferentLengthMessage",2,4,36,23,939.51,0.05,2,2,2,7,0,2,5.77,0,1,1,0,21,0,1,0,2,162.85,15
